id,name,year,status,type,country,genres,rating,watched_date
55765,American Gangster,2007,waiting,movie,,"crime,drama,thriller",,
56757,Sweeney Todd: The Demon Barber of Fleet Street,2007,waiting,movie,,"drama,horror,music,thriller",,
57528,Rambo (Rambo 4),2008,waiting,movie,,"action,drama,thriller,war",,
57640,Hellboy II: The Golden Army,2008,waiting,movie,,"action,adventure,fantasy,sci-fi",,
57669,In Bruges,2008,waiting,movie,,"comedy,crime,drama,thriller",,
58295,"Bank Job, The",2008,waiting,movie,,"action,crime,thriller",,
59615,Indiana Jones and the Kingdom of the Crystal Skull,2008,waiting,movie,,"action,adventure,comedy,sci-fi",,
60040,"Incredible Hulk, The",2008,waiting,movie,,"action,sci-fi",,
60074,Hancock,2008,waiting,movie,,"action,adventure,comedy,crime,fantasy",,
60684,Watchmen,2009,waiting,movie,,"action,drama,mystery,sci-fi,thriller",,
62434,Zack and Miri Make a Porno,2008,waiting,movie,,"comedy,drama,romance",,
63131,Role Models,2008,waiting,movie,,comedy,,
64197,Hunger,2008,waiting,movie,,drama,,
64957,"Curious Case of Benjamin Button, The",2008,waiting,movie,,"drama,fantasy,mystery,romance",,
65596,Mesrine: Killer Instinct (L'instinct de mort),2008,waiting,movie,,"action,crime,drama,thriller",,
66934,Dr. Horrible's Sing-Along Blog,2008,waiting,movie,,"comedy,drama,music,sci-fi",,
67255,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor)",2009,waiting,movie,,"crime,drama,mystery,thriller",,
68073,Pirate Radio,2009,waiting,movie,,"comedy,drama",,
68159,State of Play,2009,waiting,movie,,"crime,drama,thriller",,
68319,X-Men Origins: Wolverine,2009,waiting,movie,,"action,sci-fi,thriller",,
69122,"Hangover, The",2009,waiting,movie,,"comedy,crime",,
69640,Public Enemies,2009,waiting,movie,,"crime,drama,thriller",,
69951,"Imaginarium of Doctor Parnassus, The",2009,waiting,movie,,"drama,fantasy",,
71108,"White Ribbon, The (Das weiße Band)",2009,waiting,movie,,"drama,mystery",,
71156,"Men Who Stare at Goats, The",2009,waiting,movie,,"action,comedy,drama",,
71899,Mary and Max,2009,waiting,movie,,"animation,comedy,drama",,
73268,Daybreakers,2010,waiting,movie,,"action,drama,horror,thriller",,
73321,"Book of Eli, The",2010,waiting,movie,,"action,adventure,drama",,
73323,"Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes)",2009,waiting,movie,,"action,crime,mystery",,
74510,"Girl Who Played with Fire, The (Flickan som lekte med elden)",2009,waiting,movie,,"action,crime,drama,mystery,thriller",,
74789,Alice in Wonderland,2010,waiting,movie,,"adventure,fantasy",,
74948,Harry Brown,2009,waiting,movie,,"crime,drama,thriller",,
76077,Hot Tub Time Machine,2010,waiting,movie,,"comedy,sci-fi",,
76175,Clash of the Titans,2010,waiting,movie,,"action,adventure,drama,fantasy",,
76251,Kick-Ass,2010,waiting,movie,,"action,comedy",,
77561,Iron Man 2,2010,waiting,movie,,"action,adventure,sci-fi,thriller",,
78469,"A-Team, The",2010,waiting,movie,,"action,comedy,thriller",,
79293,Salt,2010,waiting,movie,,"action,thriller",,
79592,"Other Guys, The",2010,waiting,movie,,"action,comedy",,
79695,"Expendables, The",2010,waiting,movie,,"action,adventure,thriller",,
79702,Scott Pilgrim vs. the World,2010,waiting,movie,,"action,comedy,fantasy,music,romance",,
80219,Machete,2010,waiting,movie,,"action,adventure,comedy,crime,thriller",,
81788,"Next Three Days, The",2010,waiting,movie,,"crime,drama,romance,thriller",,
83349,"Green Hornet, The",2011,waiting,movie,,"action,comedy,crime,fantasy,thriller",,
84392,"Lincoln Lawyer, The",2011,waiting,movie,,"crime,drama,thriller",,
85354,Mesrine: Public Enemy #1 (L'ennemi public n°1),2008,waiting,movie,,"action,crime",,
86190,Hanna,2011,waiting,movie,,"action,adventure,mystery,thriller",,
86332,Thor,2011,waiting,movie,,"action,adventure,drama,fantasy",,
86628,Kill the Irishman,2011,waiting,movie,,"action,crime",,
86880,Pirates of the Caribbean: On Stranger Tides,2011,waiting,movie,,"action,adventure,fantasy",,
87232,X-Men: First Class,2011,waiting,movie,,"action,adventure,sci-fi,thriller,war",,
88094,Upside Down: The Creation Records Story,2010,waiting,movie,,documentary,,
88140,Captain America: The First Avenger,2011,waiting,movie,,"action,adventure,sci-fi,thriller,war",,
90600,Headhunters (Hodejegerne),2011,waiting,movie,,"action,crime,thriller",,
91485,"Expendables 2, The",2012,waiting,movie,,"action,adventure",,
91542,Sherlock Holmes: A Game of Shadows,2011,waiting,movie,,"action,adventure,comedy,crime,mystery,thriller",,
92094,Einstein and Eddington,2008,waiting,movie,,drama,,
95441,Ted,2012,waiting,movie,,"comedy,fantasy",,
96432,Lawless,2012,waiting,movie,,"crime,drama",,
96488,Searching for Sugar Man,2012,waiting,movie,,documentary,,
96655,Robot & Frank,2012,waiting,movie,,"comedy,drama,sci-fi",,
97752,Cloud Atlas,2012,waiting,movie,,"drama,sci-fi",,
98124,"Batman: The Dark Knight Returns, Part 1",2012,waiting,movie,,"action,animation,sci-fi",,
98585,Hitchcock,2012,waiting,movie,,drama,,
98809,"Hobbit: An Unexpected Journey, The",2012,waiting,movie,,"adventure,fantasy",,
99728,Gangster Squad,2013,waiting,movie,,"action,crime,drama",,
99813,"Batman: The Dark Knight Returns, Part 2",2013,waiting,movie,,"action,animation",,
102125,Iron Man 3,2013,waiting,movie,,"action,sci-fi,thriller",,
102445,Star Trek Into Darkness,2013,waiting,movie,,"action,adventure,sci-fi",,
102903,Now You See Me,2013,waiting,movie,,"crime,mystery,thriller",,
103253,Elysium,2013,waiting,movie,,"action,drama,sci-fi",,
103772,"Wolverine, The",2013,waiting,movie,,"action,adventure,fantasy,sci-fi",,
104241,Kick-Ass 2,2013,waiting,movie,,"action,comedy,crime",,
104879,Prisoners,2013,waiting,movie,,"drama,mystery,thriller",,
106072,Thor: The Dark World,2013,waiting,movie,,"action,adventure,fantasy",,
106487,The Hunger Games: Catching Fire,2013,waiting,movie,,"action,adventure,sci-fi",,
106839,Mandela: Long Walk to Freedom,2013,waiting,movie,,drama,,
111362,X-Men: Days of Future Past,2014,waiting,movie,,"action,adventure,sci-fi",,
112183,Birdman: Or (The Unexpected Virtue of Ignorance),2014,waiting,movie,,"comedy,drama",,
112334,"Internet's Own Boy: The Story of Aaron Swartz, The",2014,waiting,movie,,documentary,,
112421,Frank,2014,waiting,movie,,"comedy,drama,mystery",,
114066,"20,000 Days on Earth",2014,waiting,movie,,"documentary,drama,music",,
116797,The Imitation Game,2014,waiting,movie,,"drama,thriller,war",,
116823,The Hunger Games: Mockingjay - Part 1,2014,waiting,movie,,"adventure,sci-fi,thriller",,
117176,The Theory of Everything,2014,waiting,movie,,"drama,romance",,
118900,Wild,2014,waiting,movie,,drama,,
122892,Avengers: Age of Ultron,2015,waiting,movie,,"action,adventure,sci-fi",,
122900,Ant-Man,2015,waiting,movie,,"action,adventure,sci-fi",,
122918,Guardians of the Galaxy 2,2017,waiting,movie,,"action,adventure,sci-fi",,
122920,Captain America: Civil War,2016,waiting,movie,,"action,sci-fi,thriller",,
122926,Untitled Spider-Man Reboot,2017,waiting,movie,,"action,adventure,fantasy",,
128620,Victoria,2015,waiting,movie,,"crime,drama,romance",,
135569,Star Trek Beyond,2016,waiting,movie,,"action,adventure,sci-fi",,
139385,The Revenant,2015,waiting,movie,,"adventure,drama",,
140289,Men & Chicken,2015,waiting,movie,,"comedy,drama",,
141688,Legend,2015,waiting,movie,,"crime,thriller",,
142488,Spotlight,2015,waiting,movie,,thriller,,
144210,Just Eat It: A Food Waste Story,2014,waiting,movie,,documentary,,
145283,Nowitzki: The Perfect Shot,2014,waiting,movie,,documentary,,
148626,"Big Short, The",2015,waiting,movie,,drama,,
150548,Sherlock: The Abominable Bride,2016,waiting,movie,,"action,crime,drama,mystery,thriller",,
155168,Fraktus,2012,waiting,movie,,comedy,,
158238,The Nice Guys,2016,waiting,movie,,"crime,mystery,thriller",,
158972,Toni Erdmann,2016,waiting,movie,,drama,,
159093,Now You See Me 2,2016,waiting,movie,,"action,comedy,thriller",,
160438,Jason Bourne,2016,waiting,movie,,action,,
161582,Hell or High Water,2016,waiting,movie,,"crime,drama",,
162606,The Accountant,2016,waiting,movie,,"crime,drama,thriller",,
164179,Arrival,2016,waiting,movie,,sci-fi,,
166015,The African Doctor,2016,waiting,movie,,"comedy,drama",,
168252,Logan,2017,waiting,movie,,"action,sci-fi",,
171023,The Hero,2017,waiting,movie,,drama,,
176101,Kingsman: The Golden Circle,2017,waiting,movie,,"action,adventure,comedy",,
177593,"Three Billboards Outside Ebbing, Missouri",2017,waiting,movie,,"crime,drama",,
180095,Wonder,2017,waiting,movie,,drama,,
180777,Die Frauen von Ravensbrück,2005,waiting,movie,,documentary,,
185135,Sherlock - A Study in Pink,2010,waiting,movie,,crime,,
3190,Supernova,2000,waiting,movie,,"adventure,sci-fi,thriller",,
3225,Down to You,2000,waiting,movie,,"comedy,romance",,
3301,"Whole Nine Yards, The",2000,waiting,movie,,"comedy,crime",,
3316,Reindeer Games,2000,waiting,movie,,"action,thriller",,
3324,Drowning Mona,2000,waiting,movie,,comedy,,
3454,Whatever It Takes,2000,waiting,movie,,"comedy,romance",,
3484,"Skulls, The",2000,waiting,movie,,thriller,,
3515,Me Myself I,2000,waiting,movie,,"comedy,romance",,
3534,28 Days,2000,waiting,movie,,drama,,
3536,Keeping the Faith,2000,waiting,movie,,"comedy,drama,romance",,
3594,Center Stage,2000,waiting,movie,,"drama,music",,
3743,Boys and Girls,2000,waiting,movie,,"comedy,romance",,
3752,"Me, Myself & Irene",2000,waiting,movie,,"adventure,comedy",,
3784,"Kid, The",2000,waiting,movie,,"comedy,fantasy",,
3797,"In Crowd, The",2000,waiting,movie,,thriller,,
3825,Coyote Ugly,2000,waiting,movie,,"comedy,drama,romance",,
3826,Hollow Man,2000,waiting,movie,,"horror,sci-fi,thriller",,
3512,Return to Me,2000,waiting,movie,,"drama,romance",,
3565,Where the Heart Is,2000,waiting,movie,,"comedy,drama",,
3755,"Perfect Storm, The",2000,waiting,movie,,"drama,thriller",,
3852,"Tao of Steve, The",2000,waiting,movie,,comedy,,
3948,Meet the Parents,2000,waiting,movie,,comedy,,
3986,"6th Day, The",2000,waiting,movie,,"action,sci-fi,thriller",,
3999,Vertical Limit,2000,waiting,movie,,"action,adventure",,
4019,Finding Forrester,2000,waiting,movie,,drama,,
4025,Miss Congeniality,2000,waiting,movie,,"comedy,crime",,
4054,Save the Last Dance,2001,waiting,movie,,"drama,romance",,
4161,"Mexican, The",2001,waiting,movie,,"action,comedy",,
4270,"Mummy Returns, The",2001,waiting,movie,,"action,adventure,comedy,thriller",,
4299,"Knight's Tale, A",2001,waiting,movie,,"action,comedy,romance",,
4344,Swordfish,2001,waiting,movie,,"action,crime,drama",,
4367,Lara Croft: Tomb Raider,2001,waiting,movie,,"action,adventure",,
4369,"Fast and the Furious, The",2001,waiting,movie,,"action,crime,thriller",,
4378,Sexy Beast,2000,waiting,movie,,"crime,drama",,
4446,Final Fantasy: The Spirits Within,2001,waiting,movie,,"adventure,animation,fantasy,sci-fi",,
4449,Adanggaman,2000,waiting,movie,,drama,,
4638,Jurassic Park III,2001,waiting,movie,,"action,adventure,sci-fi,thriller",,
4718,American Pie 2,2001,waiting,movie,,comedy,,
4734,Jay and Silent Bob Strike Back,2001,waiting,movie,,"adventure,comedy",,
4776,Training Day,2001,waiting,movie,,"crime,drama,thriller",,
4783,"Endurance: Shackleton's Legendary Antarctic Expedition, The",2000,waiting,movie,,documentary,,
4821,Joy Ride,2001,waiting,movie,,"adventure,thriller",,
4865,From Hell,2001,waiting,movie,,"crime,horror,mystery,thriller",,
4901,Spy Game,2001,waiting,movie,,"action,crime,drama,thriller",,
4979,"Royal Tenenbaums, The",2001,waiting,movie,,"comedy,drama",,
5013,Gosford Park,2001,waiting,movie,,"comedy,drama,mystery",,
5014,I Am Sam,2001,waiting,movie,,drama,,
5015,Monster's Ball,2001,waiting,movie,,"drama,romance",,
5110,Super Troopers,2001,waiting,movie,,"comedy,crime,mystery",,
5171,"Time Machine, The",2002,waiting,movie,,"action,adventure,sci-fi",,
5254,Blade II,2002,waiting,movie,,"action,horror,thriller",,
5293,Changing Lanes,2002,waiting,movie,,"drama,thriller",,
5299,My Big Fat Greek Wedding,2002,waiting,movie,,"comedy,romance",,
5313,The Scorpion King,2002,waiting,movie,,"action,adventure,fantasy,thriller",,
5364,Unfaithful,2002,waiting,movie,,"drama,thriller",,
5388,Insomnia,2002,waiting,movie,,"action,crime,drama,mystery,thriller",,
5463,Reign of Fire,2002,waiting,movie,,"action,adventure,fantasy",,
5630,Red Dragon,2002,waiting,movie,,"crime,mystery,thriller",,
5785,Jackass: The Movie,2002,waiting,movie,,"action,comedy,documentary",,
6156,Shanghai Knights,2003,waiting,movie,,"action,adventure,comedy",,
6157,Daredevil,2003,waiting,movie,,"action,crime",,
4701,Rush Hour 2,2001,waiting,movie,,"action,comedy",,
5219,Resident Evil,2002,waiting,movie,,"action,horror,sci-fi,thriller",,
6503,Charlie's Angels: Full Throttle,2003,waiting,movie,,"action,adventure,comedy,crime,thriller",,
8946,Surviving Christmas,2004,waiting,movie,,comedy,,
30825,Meet the Fockers,2004,waiting,movie,,comedy,,
34162,Wedding Crashers,2005,waiting,movie,,"comedy,romance",,
39715,American Pie Presents: Band Camp (American Pie 4: Band Camp),2005,waiting,movie,,comedy,,
40815,Harry Potter and the Goblet of Fire,2005,waiting,movie,,"adventure,fantasy,thriller",,
45186,Mission: Impossible III,2006,waiting,movie,,"action,adventure,thriller",,
45447,"Da Vinci Code, The",2006,waiting,movie,,"drama,mystery,thriller",,
45672,Click,2006,waiting,movie,,"adventure,comedy,drama,fantasy,romance",,
46972,Night at the Museum,2006,waiting,movie,,"action,comedy,fantasy",,
47997,Idiocracy,2006,waiting,movie,,"adventure,comedy,sci-fi,thriller",,
50189,American Pie Presents The Naked Mile (American Pie 5: The Naked Mile),2006,waiting,movie,,"comedy,romance",,
51084,Music and Lyrics,2007,waiting,movie,,"comedy,romance",,
52973,Knocked Up,2007,waiting,movie,,"comedy,drama,romance",,
53322,Ocean's Thirteen,2007,waiting,movie,,"crime,thriller",,
54276,No Reservations,2007,waiting,movie,,"comedy,drama,romance",,
56775,National Treasure: Book of Secrets,2007,waiting,movie,,"action,adventure",,
58025,Jumper,2008,waiting,movie,,"action,adventure,drama,sci-fi,thriller",,
58998,Forgetting Sarah Marshall,2008,waiting,movie,,"comedy,romance",,
59369,Taken,2008,waiting,movie,,"action,crime,drama,thriller",,
59429,American Pie Presents Beta House (American Pie 6: Beta House),2007,waiting,movie,,comedy,,
59900,You Don't Mess with the Zohan,2008,waiting,movie,,comedy,,
61160,Star Wars: The Clone Wars,2008,waiting,movie,,"action,adventure,animation,sci-fi",,
63082,Slumdog Millionaire,2008,waiting,movie,,"crime,drama,romance",,
64032,Four Christmases,2008,waiting,movie,,comedy,,
68791,Terminator Salvation,2009,waiting,movie,,"action,adventure,sci-fi,thriller",,
68793,Night at the Museum: Battle of the Smithsonian,2009,waiting,movie,,"action,comedy",,
69526,Transformers: Revenge of the Fallen,2009,waiting,movie,,"action,adventure,sci-fi",,
72641,"Blind Side, The",2009,waiting,movie,,drama,,
73106,American Pie Presents: The Book of Love (American Pie 7: The Book of Love),2009,waiting,movie,,comedy,,
73319,Leap Year,2010,waiting,movie,,"comedy,romance",,
73858,"Dennis the Menace Christmas, A",2007,waiting,movie,,comedy,,
79134,Grown Ups,2010,waiting,movie,,comedy,,
79185,Knight and Day,2010,waiting,movie,,"action,comedy,romance",,
80166,"Switch, The",2010,waiting,movie,,"comedy,romance",,
81229,Red,2010,waiting,movie,,"action,comedy",,
81591,Black Swan,2010,waiting,movie,,"drama,thriller",,
81834,Harry Potter and the Deathly Hallows: Part 1,2010,waiting,movie,,"action,adventure,fantasy",,
82202,"Tourist, The",2010,waiting,movie,,"drama,thriller",,
86068,Films to Keep You Awake: The Christmas Tale (Películas para no dormir: Cuento de navidad),2005,waiting,movie,,"horror,thriller",,
87520,Transformers: Dark of the Moon,2011,waiting,movie,,"action,adventure,sci-fi,war",,
88125,Harry Potter and the Deathly Hallows: Part 2,2011,waiting,movie,,"action,adventure,drama,fantasy,mystery",,
88405,Friends with Benefits,2011,waiting,movie,,"comedy,romance",,
88744,Rise of the Planet of the Apes,2011,waiting,movie,,"action,drama,sci-fi,thriller",,
90249,Real Steel,2011,waiting,movie,,"action,drama,sci-fi",,
91535,"Bourne Legacy, The",2012,waiting,movie,,"action,adventure,drama,thriller",,
91630,Mission: Impossible - Ghost Protocol,2011,waiting,movie,,"action,adventure,thriller",,
93510,21 Jump Street,2012,waiting,movie,,"action,comedy,crime",,
94503,"Decoy Bride, The",2011,waiting,movie,,"comedy,romance",,
94677,"Dictator, The",2012,waiting,movie,,comedy,,
94777,Men in Black III (M.III.B.) (M.I.B.³),2012,waiting,movie,,"action,comedy,sci-fi",,
95067,"Thousand Words, A",2012,waiting,movie,,"comedy,drama",,
96588,Pitch Perfect,2012,waiting,movie,,"comedy,music",,
97913,Wreck-It Ralph,2012,waiting,movie,,"animation,comedy",,
99532,"Misérables, Les",2000,waiting,movie,,"drama,romance",,
102481,"Internship, The",2013,waiting,movie,,comedy,,
102716,"Fast & Furious 6 (Fast and the Furious 6, The)",2013,waiting,movie,,"action,crime,thriller",,
102993,"Way, Way Back, The",2013,waiting,movie,,"comedy,drama",,
103141,Monsters University,2013,waiting,movie,,"adventure,animation,comedy",,
103228,Pacific Rim,2013,waiting,movie,,"action,adventure,sci-fi",,
103372,"Heat, The",2013,waiting,movie,,"action,comedy,crime",,
103801,Drinking Buddies,2013,waiting,movie,,"comedy,drama,romance",,
103810,Red 2,2013,waiting,movie,,"action,comedy,crime,thriller",,
103819,Coffee Town,2013,waiting,movie,,comedy,,
103883,2 Guns,2013,waiting,movie,,"action,comedy,crime",,
104211,We're the Millers,2013,waiting,movie,,"comedy,crime",,
105213,Don Jon,2013,waiting,movie,,"comedy,drama,romance",,
105653,Escape Plan,2013,waiting,movie,,"action,mystery,thriller",,
105844,12 Years a Slave,2013,waiting,movie,,drama,,
105954,All Is Lost,2013,waiting,movie,,"action,adventure,drama",,
106491,47 Ronin,2013,waiting,movie,,"action,adventure,fantasy",,
106540,Delivery Man,2013,waiting,movie,,comedy,,
106916,American Hustle,2013,waiting,movie,,"crime,drama",,
106918,"Secret Life of Walter Mitty, The",2013,waiting,movie,,"adventure,comedy,drama",,
106920,Her,2013,waiting,movie,,"drama,romance,sci-fi",,
108156,Ride Along,2014,waiting,movie,,"action,comedy",,
108190,Divergent,2014,waiting,movie,,"adventure,romance,sci-fi",,
108945,RoboCop,2014,waiting,movie,,"action,crime,sci-fi",,
109576,Welcome to the Jungle,2013,waiting,movie,,comedy,,
109723,"Bag Man, The",2014,waiting,movie,,"crime,drama,thriller",,
109864,Veronica Mars,2014,waiting,movie,,"comedy,crime,drama",,
110553,The Amazing Spider-Man 2,2014,waiting,movie,,"action,sci-fi",,
111113,Neighbors,2014,waiting,movie,,comedy,,
111617,Blended,2014,waiting,movie,,comedy,,
111781,Mission: Impossible - Rogue Nation,2015,waiting,movie,,"action,adventure,thriller",,
111844,Bad Asses (Bad Ass 2),2014,waiting,movie,,"action,drama",,
112138,22 Jump Street,2014,waiting,movie,,"action,comedy,crime",,
112175,How to Train Your Dragon 2,2014,waiting,movie,,"action,adventure,animation",,
114180,"Maze Runner, The",2014,waiting,movie,,"action,mystery,sci-fi",,
